,gender,city,branch_code,days_since_last_transaction,occupation_company,occupation_retired,occupation_salaried,occupation_self_employed,occupation_student,customer_nw_category,current_balance,previous_month_end_balance,average_monthly_balance_prevQ2,average_monthly_balance_prevQ,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,vintage,age,dependents
496,1.0,409.0,287,14.0,0,0,0,1,0,-0.3414700942004219,-0.6206456959710974,-0.48635222997172,-0.4411748175850663,-0.5319588034429092,-0.2065961388464306,-0.28728171470891234,-0.22904815528537337,-0.36321113544345884,-0.5294016227480751,-0.5150211136827085,0.5233622598193645,2.3469431436110217,-0.33087694063583206
497,0.0,834.0,789,259.0,0,0,0,1,0,1.1726581217248149,-0.021288308212666467,-0.03604197637553542,-0.0002592986817059948,-0.0683046116846047,-0.3139067479709135,-0.3244635899128066,-0.36822742736885583,-0.3773665028397376,-0.04449197080181976,-0.05205474646584974,-0.2610629484710545,0.9991471857891349,-0.33087694063583206
498,1.0,146.0,41,26.0,0,0,1,0,0,-0.3414700942004219,-0.5609290850464053,-0.7667663941069878,-0.7562337727774093,-0.6812595874014835,0.2346039350379831,2.528660008993195,-0.3681870975313886,0.9176979075871455,-0.6032796756717966,-0.47670778691494947,0.3569125719160927,0.10061654724121032,-0.33087694063583206
499,0.0,146.0,41,21.0,0,0,1,0,0,-0.3414700942004219,-0.23198894153986965,-0.29597663751540904,0.406768483695539,-0.29013559512178255,-0.25644621862002787,-0.26822309715129333,-0.3682698803162976,-0.3774099013848293,-0.27412706518904106,-0.346071359757002,1.341946918985455,-0.5171232667604878,-0.33087694063583206
500,0.0,1494.0,251,999.0,0,0,0,1,0,-0.3414700942004219,-0.4974474800791938,-0.5153155613216116,-0.5092494425725753,-0.5740863063500018,-0.31387185322999156,-0.3244294360780542,-0.368193465370498,-0.3773317843712695,-0.5339228887652854,-0.54565671104562,1.0835772541803763,-0.18017427730501612,-0.33087694063583206
501,1.0,146.0,3636,10.0,0,1,0,0,0,-0.3414700942004219,0.23593422301864442,0.1606436401408982,0.36138535545094286,0.13861838861159542,-0.29830235184487625,-0.14590258274470155,-0.35841510337394766,-0.3554224583149981,0.21647415525125924,0.15435923145338495,-1.1013854400125722,1.785361494518569,-0.33087694063583206
502,1.0,224.0,137,63.0,0,0,0,1,0,-0.3414700942004219,-0.4207755889130496,-0.3882630559739009,-0.41719430131266166,-0.4428177945253865,-0.3138456823898191,-0.32440382091293285,-0.34875394792135195,-0.3171080873175522,-0.44817770979709853,-0.40155558587435664,1.741923034693317,-0.18017427730501612,3.842878316753584
503,1.0,1020.0,202,145.0,0,1,0,0,0,1.1726581217248149,-0.4756010649590465,-0.46925583483374,-0.4791874631113799,-0.5195809656094781,-0.3138238734974528,-0.324382475080113,-0.3080062728826766,-0.3464170121896127,-0.5029707403048373,-0.4894671373116699,2.386605034855989,1.5607288348815878,1.756000688058876
504,1.0,1020.0,998,24.0,0,1,0,0,0,-0.3414700942004219,-0.5438023560873962,-0.8668863089363624,-0.6491528228910433,-0.1611675690452054,0.26201596817075345,-0.32452335989710335,-0.2995846738873609,-0.271525619763236,-0.49975086578612443,-0.8524028445947224,-1.2212540585399285,0.8868308559706444,-0.33087694063583206
505,1.0,15.0,2863,300.0,0,0,1,0,0,-0.3414700942004219,0.16530239027652188,0.39147962904555733,1.2603790794106515,0.5687523639329376,-0.31393291924212724,-0.3244892054998171,-0.3682528990773855,-0.22556647928604165,0.2865192667332939,0.585592283264746,-0.5927201624275737,0.4937237016059273,-0.33087694063583206
506,0.0,1232.0,104,999.0,0,0,0,1,0,-0.3414700942004219,-0.5493121106025691,-0.5676180461866542,-0.5653705220139291,-0.6292633261811592,-0.31385004418368145,-0.3244080900945592,-0.3681722392838328,-0.37731008549440065,-0.5872843560444312,-0.5995228328029736,-0.9715795266850208,-0.5732814316697331,-0.33087694063583206
507,1.0,1096.0,480,11.0,0,0,0,0,1,-1.8556873687035156,1.646259834593312,-0.6713442973370659,-0.21490375209518986,-0.2801885936019181,2.453764685783621,-0.32445932066587957,-0.36822318210157684,-0.3773621630133054,0.49213591950457725,-0.7063500875370279,0.26809799963934694,-1.1910212456714313,-0.33087694063583206
508,0.0,146.0,312,999.0,0,0,0,0,1,-0.3414700942004219,-0.09421702100673209,0.006576429374808004,-0.23861666155444364,0.04415286312366248,-0.3139656335909336,-0.3245212252378534,-0.20524186565853525,-0.270492579359752,-0.08559554357792358,0.09889448349220097,-0.09709758426783152,-1.9772355544008653,-0.33087694063583206
509,0.0,1494.0,1007,11.0,0,0,0,1,0,1.1726581217248149,-0.7102567247467135,-0.8593593043303857,-0.3665437901085816,-0.2601443315639011,-0.16432183618741406,-0.32448493622276015,-0.3682486537801459,2.0101350997126413,-0.829748120770501,0.6877960436414673,-0.09958190796788036,-0.29249060712350666,1.756000688058876
510,1.0,665.0,177,32.0,0,0,0,1,0,-0.3414700942004219,-0.5551704922158385,-0.34954411729474366,-0.5271951954779317,-0.5628955872281719,-0.31393291924212724,-0.09123945749372263,-0.09053849801477772,-0.25543674326708093,-0.5273289690392664,-0.5004182526680528,-1.1107016538877554,-0.9663885860344501,1.756000688058876
511,0.0,623.0,365,24.0,0,0,0,0,1,-0.3414700942004219,0.15474987687643646,0.14283008484287613,-0.12943983917256152,0.1079670617987598,-0.30801201652309756,-0.32448066695072486,-0.3599649856475798,-0.36610449586518556,0.13935138582108958,0.13637195385322354,-0.6790504110042707,-1.4718120702176576,-0.33087694063583206
512,1.0,1020.0,163,3.0,0,0,1,0,0,-1.8556873687035156,0.22928247137887023,2.757459689138165,-0.316121264139331,1.415413014259273,0.8682269610434307,3.9933284212991738,3.3869615612978126,0.696540781921966,1.2683265847531122,2.5344776192355827,0.04512994755996416,-0.6294395965789784,-0.33087694063583206
513,1.0,630.0,2140,40.0,0,0,0,1,0,-0.3414700942004219,-0.45095993804196843,-0.46893855625615194,-0.494587924649957,-0.5354822069732164,-0.3139590906980814,-0.3031692688650587,-0.36827837096571747,-0.37741858115511406,-0.4864618700783711,-0.5096716091929235,-0.3840369716234717,-0.6855977614882237,1.756000688058876
514,0.0,287.0,2673,14.0,0,0,0,1,0,1.1726581217248149,-0.1972235649147958,-0.31902835692742376,-0.4060960601744639,-0.36260757626848483,-0.1702482683649134,-0.3244208976695874,-0.3681849749208478,-0.3742236359443997,-0.2756728867131208,-0.34152223828179556,-0.7697282260560531,-0.18017427730501612,-0.33087694063583206
515,1.0,983.0,2130,6.0,0,0,0,1,0,-0.3414700942004219,-0.26294063411246277,-0.8822118349168901,-0.6309067900904631,0.9027052698467928,3.644239410338943,3.474528172692813,4.1971982543291215,3.857775700022337,1.266237071714808,0.22399052361531988,-0.375962919598313,-1.0787049158529407,1.756000688058876
516,1.0,837.0,203,25.0,0,0,0,1,0,-0.3414700942004219,-0.6202134361631789,-0.514214095936091,-0.32450937585046863,-0.5419203170103095,-0.2582203891912257,-0.26995959746367,-0.22257367006059958,-0.3083489131683045,-0.5546896360726862,-0.4886981031060465,0.6413676355716841,0.3814073717874367,1.756000688058876
517,0.0,1020.0,1114,999.0,0,1,0,0,0,1.1726581217248149,-0.35405961683494597,-0.513691583405937,-0.7293664190260707,-0.5836788546175382,-0.3138369588174795,-0.3243952825647387,-0.2931384190019293,-0.36758016158052964,-0.37099166104410236,-0.6022396863642284,-0.1399521680936739,1.3922543401538519,-0.33087694063583206
518,1.0,1262.0,215,18.0,0,0,0,1,0,-0.3414700942004219,-0.1306204234794087,-0.34196179688439765,-0.5195724333590305,-0.3632581674459497,-0.29437352691076163,-0.324382475080113,-0.11975050377780984,-0.11552857048671841,-0.17979982559562566,-0.38923939609064756,-0.33807698317256835,-0.46096510185124256,0.7125618737115219
519,1.0,409.0,217,137.0,0,0,0,1,0,-1.8556873687035156,0.1727511121421572,0.08423242564787448,0.42086655649394994,0.14388811251474956,-0.31383477792759873,-0.32439314798082625,-0.3681573810974611,-0.3772948963565412,0.09698983120508638,0.09844005454235749,1.4717528323130065,0.04445838233196503,-0.33087694063583206
520,1.0,1525.0,733,4.0,0,0,0,1,0,-0.3414700942004219,0.2902085597333364,-0.11539403497460415,-0.12091127595379954,0.08721146937499757,0.7452730642077284,1.6899963250101693,0.03423923050707821,1.692426734677231,0.37125977579072794,-0.004005374385800779,0.5718065719703168,1.1676216805168707,-0.33087694063583206
521,0.0,491.0,279,25.0,0,0,0,1,0,-0.3414700942004219,0.3565889678459115,0.3485924205786542,0.27320337587656834,0.36318939998086974,-0.28726880963284124,-0.32440382091293285,-0.36816799408148776,-0.3567686998782501,0.35815611389727897,0.359259334459537,-0.5312331508513651,0.1567747121504556,-0.33087694063583206
522,0.0,737.0,3019,11.0,0,0,0,1,0,1.1726581217248149,-0.5691650585858602,-0.6130780260925845,-0.5890351178914613,-0.6810983126344853,-0.282908257802899,-0.29412327837014607,-0.3682528990773855,-0.37739254190552224,-0.6225596964219289,-0.6584273580183495,-0.8722065786830674,0.3252492068781915,-0.33087694063583206
523,1.0,1577.0,815,212.0,0,0,0,1,0,-0.3414700942004219,-0.14920619235800966,-0.15389296848574976,-0.12939552050780476,-0.1954474769656972,-0.3139089289031232,-0.3244657245381492,-0.35309932414545775,-0.37736867275486385,-0.1728990889164698,-0.173429015902839,-1.2690772897658684,0.7183563612429085,-0.33087694063583206
524,1.0,797.0,1631,222.0,0,0,1,0,0,-0.3414700942004219,0.4767869757309878,0.4652910673059675,0.7210577374259096,0.5841464640381729,-0.3139111098366172,-0.32446785916474885,-0.36823167264112183,-0.022968877466582122,0.46746591605326926,0.6065396161512657,-1.1429978619883903,-1.1910212456714313,-0.33087694063583206
525,1.0,1020.0,11,28.0,0,0,0,1,0,-1.8556873687035156,-0.5471761393593951,-0.6282694102528452,-0.6542980105420013,-0.5999053779658721,-0.1870791590440555,-0.07449346421354384,-0.2783522762265137,-0.30063896446969446,-0.6088627320163179,-0.5410303676451336,2.520137433733614,2.3469431436110217,-0.33087694063583206
526,1.0,146.0,628,999.0,0,0,0,0,1,1.1726581217248149,-0.010759698345441613,-0.062122928503890826,-0.884498524671011,-0.19951064815489292,-0.3139089289031232,-0.3244657245381492,0.1468240284280953,-0.014339429592168216,0.040244184346792944,-0.1456111146156391,-0.0728754281923554,-2.314184543856337,-0.33087694063583206
527,1.0,485.0,1601,3.0,0,0,0,1,0,1.1726581217248149,-0.8308307242599752,0.12042634349553195,-0.7834177796241384,-0.04081508450586591,-0.309782719872307,-0.32445078218710327,0.7637081104917516,0.3978858236743309,-0.14856513150144807,0.28410899588621646,-0.017599225866268872,-0.9663885860344501,-0.33087694063583206
528,1.0,1020.0,1555,14.0,0,0,1,0,0,-0.3414700942004219,-0.8800416916591592,0.8511836335959992,0.8966960593719618,0.5219927610809788,0.7232107158463064,0.6972451761290226,0.5026073836122791,-0.0013653821066558064,-0.17787761230024346,0.9917193618763057,-0.7057568907797956,0.04445838233196503,-0.33087694063583206
529,0.0,992.0,1446,6.0,0,1,0,0,0,-0.3414700942004219,-0.6272034408971462,-0.6238918547824862,-0.48161030335463767,-0.6708737502489983,-0.3088961734976761,-0.32245759721546285,-0.33796702005766427,-0.3773014059793949,-0.650111358417292,-0.658117255207383,-0.31137050339704336,1.7292033296093237,-0.33087694063583206
530,0.0,1096.0,26,290.0,0,0,0,1,0,1.1726581217248149,-0.5044126955164698,-0.5223263341257124,-0.48351467840763546,-0.5812777571399611,-0.3138456823898191,-0.32440382091293285,-0.36816799408148776,-0.3773057457343487,-0.5410822421636797,-0.5528770781553908,0.47305470489337564,1.0553053506983803,-0.33087694063583206
531,0.0,630.0,36,175.0,0,0,1,0,0,-1.8556873687035156,-0.5610688250263443,-0.5418647847387293,-0.2962597311718511,-0.6030080386641055,-0.31394382399299053,-0.324499878714438,-0.36826351234233967,-0.3774033915705146,-0.5636618363154803,-0.5729996509621418,1.8593073295206244,-0.6294395965789784,-0.33087694063583206
532,0.0,630.0,1405,5.0,0,0,0,1,0,1.1726581217248149,-0.4610775740327144,-0.49438007685937857,-0.5627143253926787,-0.5649738251777774,-0.2906005662297853,-0.301652259068528,-0.36821469158201203,-0.3773534833757681,-0.5093956886606409,-0.536886097674134,-1.035550861961278,-0.8540722562159595,-0.33087694063583206
533,0.0,649.0,1585,6.0,0,0,0,1,0,1.1726581217248149,-0.6125390213600775,-0.7226467198690113,-0.7873004129341311,-0.2175022388321657,1.1070824990225672,0.7282415762165978,0.940027021333632,0.9448965123915334,-0.6551928996691351,-0.29089477112097856,-0.21261863632010225,-1.134863080762186,-0.33087694063583206
534,0.0,740.0,1902,999.0,0,0,0,1,0,1.1726581217248149,2.5441796047265126,2.5462058859908496,2.660622616433781,2.6567646199541795,-0.31390238611033383,-0.32445932066587957,-0.36822318210157684,-0.3773621630133054,2.592481944272954,2.607392087098673,-0.44428182134965594,1.616886999790833,-0.33087694063583206
535,1.0,1096.0,1375,28.0,0,0,1,0,0,-0.3414700942004219,0.48606821727947086,0.3638966370369419,-0.047853401586602874,0.20927380178671873,-0.3077071836887337,-0.32441449387642635,-0.20315068029204023,-0.15150963869111783,0.336365981283177,0.22474886568866864,-0.03561057269162291,-0.18017427730501612,-0.33087694063583206
536,1.0,243.0,2402,0.0,0,0,0,1,0,1.1726581217248149,-0.6499397708098259,-0.5832468709231308,-0.28362147771214846,-0.5628705127165767,0.14469344350344432,-0.05708862340807817,-0.1648643226956734,0.0822499918114603,-0.652458354243151,-0.5140342604353934,-0.6479963647536603,-0.34864877203275196,-0.33087694063583206
537,0.0,1256.0,1454,83.0,0,0,0,1,0,1.1726581217248149,-0.576605449570281,-0.5949912791416183,-0.5970795426311901,-0.6583676764662937,-0.3139678145577862,-0.32452335989710335,-0.36828686163511754,-0.3774272609458241,-0.6152871886910394,-0.627714416874919,0.05134075681008624,-0.06785794748652554,-0.33087694063583206
538,1.0,914.0,2615,15.0,0,1,0,0,0,1.1726581217248149,-0.29513338703757597,-0.38808292674179395,-0.48450593938008596,-0.4271903752604678,-0.2381719230398111,-0.32443157068331024,-0.3681955879860323,-0.3773339542659771,-0.34101341066382573,-0.4152814778873989,-0.7138309428049543,1.5607288348815878,-0.33087694063583206
539,0.0,409.0,1220,999.0,0,0,0,0,1,-0.3414700942004219,-0.3680008426176511,-0.3850222525689678,-0.28674884834871456,-0.42279933384269897,-0.3138456823898191,-0.32440382091293285,-0.36816799408148776,-0.3773057457343487,-0.400868250015523,-0.41146814903851603,0.393556346491813,-1.752602894763884,-0.33087694063583206
540,0.0,1020.0,89,999.0,0,0,0,1,0,-0.3414700942004219,-0.1654250653483,-0.3826068417651071,-0.8527352403302735,-0.3865916645882026,-0.3138238734974528,-0.324382475080113,-0.3681467681446514,-0.37728404701064594,-0.2551500696811313,-0.4089805270299153,0.16561964701233256,0.10061654724121032,-0.33087694063583206
541,1.0,834.0,2807,303.0,0,0,1,0,0,1.1726581217248149,-0.5551980456322618,-0.5456848294678595,-0.5323436371567395,-0.6194609946797844,-0.3139590906980814,-0.32451482126764547,-0.36827837096571747,-0.37741858115511406,-0.585832276016452,-0.6010556949468038,1.9127202890716744,-0.2363324422142614,-0.33087694063583206
542,0.0,146.0,2729,58.0,0,0,0,0,1,-0.3414700942004219,-0.28773326448489434,-0.15931194963263154,-0.3311572428114106,-0.1659052192643538,-0.3138435014948078,-0.275268853105589,-0.1476231359092035,-0.15184846776189764,-0.23590071796914977,-0.05220763540650749,-0.5560763878518534,-2.2018682140378463,-0.33087694063583206
543,1.0,551.0,550,100.0,0,0,0,1,0,1.1726581217248149,0.30332639517570553,0.4250871846717219,0.3730612055946111,0.3865323020649837,-0.31392201452333834,-0.3244785323165895,-0.15421645680671894,-0.3773816922724422,0.33413784258221474,0.42267639150273567,0.45318011529298496,0.04445838233196503,-0.33087694063583206
544,0.0,1271.0,101,25.0,0,1,0,0,0,-1.8556873687035156,0.06547464715344203,-0.03645206993967458,-0.322048897930713,-0.08114815373594433,-0.18425395749785903,-0.19756366562595473,-0.36822742736885583,-0.3773665028397376,0.032474404659276285,-0.06431552542662888,1.1177367050560478,1.5045706699723425,-0.33087694063583206
545,1.0,531.0,218,999.0,0,0,1,0,0,-0.3414700942004219,0.7007138428746909,0.8376422477333141,0.8528987529079044,0.8146345964473588,-0.3139176526448049,-0.32447426305208993,-0.02155744826873352,-0.13736784416477144,0.7300413919678032,0.8477144414462746,0.4314422829175577,0.7745145261521538,-0.33087694063583206
546,1.0,15.0,2534,7.0,0,1,0,0,0,1.1726581217248149,-0.7031212943874768,-0.5194659988051975,-0.5578949446294144,-0.5698500721386007,0.5672609544266772,-0.31146993855160243,0.677475232574731,-0.36420560727685464,-0.5126957518935105,-0.5463494590804763,-0.6057628618528301,1.5045706699723425,-0.33087694063583206
547,0.0,1096.0,1562,212.0,0,0,1,0,0,-1.8556873687035156,-0.5078101375951776,-0.525745997845149,-0.7899907042711294,-0.40969915640956284,-0.3138216926152712,-0.32438034050373626,-0.3681446455578342,0.19577137780804296,-0.544574379443723,-0.14491231085023742,2.9064497690912074,-0.06785794748652554,-0.33087694063583206
548,1.0,745.0,127,154.0,0,0,0,1,0,-1.8556873687035156,0.3873185412500637,0.56265883536078,0.8816056189999387,0.555363539702953,-0.3139656335909336,-0.3245212252378534,-0.06805746334710515,-0.37432553648041467,0.5405247064171197,0.5654163825846807,-1.3485756481674311,1.0553053506983803,-0.33087694063583206
549,0.0,1020.0,1438,258.0,0,0,0,1,0,-0.3414700942004219,-0.6181267497277834,-0.6367841575610356,-0.5955352445904504,-0.6966897737934313,-0.3138282352656622,-0.3243867442366311,-0.3681510133220292,-0.37728838674517456,-0.657965791250478,-0.6707567366296973,-0.39211102364863043,-1.134863080762186,-0.33087694063583206
550,0.0,698.0,231,9.0,0,0,0,1,0,-0.3414700942004219,-0.8757170270437927,0.21994712077170964,-0.0853818580225278,-0.5289940581196677,2.531396838696919,-0.3245105519604522,3.3798639468904472,-0.37741424126741935,-0.06600510750222212,-0.6430510911768187,0.020286710559475833,-1.303337575489922,-0.33087694063583206
551,1.0,146.0,140,26.0,0,0,1,0,0,-0.3414700942004219,-0.5294930563232588,-0.5497950026652392,-0.08472260709922143,-0.2667059663768008,0.5233499737722858,-0.3244166284728897,0.5067237884787807,1.182678394108258,-0.45022366360700977,-0.3335863751802127,-0.06604353801722111,-0.011699782577280254,-0.33087694063583206
552,1.0,575.0,75,37.0,0,0,1,0,0,-0.3414700942004219,-0.8687826182997296,-0.6523602150567892,0.8734395596832437,-0.4233272698469416,-0.3138958433290965,-0.10364949620363056,-0.10513566171568726,-0.3773556532832406,-0.738822886659326,-0.8281646253797715,1.7649030289187688,0.10061654724121032,-0.33087694063583206
553,1.0,1096.0,272,999.0,0,1,0,0,0,-0.3414700942004219,-0.4488112174318281,-0.46636118359534157,-0.45445976520765474,-0.5224243143158098,-0.31390238611033383,-0.32445932066587957,-0.36822318210157684,-0.3773621630133054,-0.48393101193027405,-0.49523879155359174,1.2556166704087581,0.7745145261521538,-0.33087694063583206
554,1.0,1456.0,1860,0.0,0,0,0,1,0,1.1726581217248149,0.10375157585497036,0.019745123262612,-0.37531490200328943,-0.039495119040826344,0.26344780335045537,0.2988813654193737,0.00789489640438875,0.4702767992266608,0.003438400623280707,-0.027289611393796917,-0.22752457852039526,0.7745145261521538,1.756000688058876
555,1.0,491.0,93,5.0,0,0,1,0,0,-0.3414700942004219,-0.5216572363813262,-0.066271057413516,-0.39543983819890455,-0.5760113059681704,-0.3138696723195885,-0.3236653280725757,-0.11107451388739495,-0.2622680995841447,-0.43793974119627016,-0.46304705304522953,1.8475067919453925,1.223779845426116,-0.33087694063583206
556,0.0,491.0,279,9.0,0,0,0,1,0,1.1726581217248149,-0.1306068299793828,-0.15042181157076823,-0.27738365607009813,-0.2037206012369588,-0.2767084470520131,-0.2880551057376122,-0.3380322728389148,-0.3464987809409119,-0.1704975750308179,-0.18230357281108597,-0.21386079817012668,-0.29249060712350666,-0.33087694063583206
557,1.0,1271.0,379,7.0,0,0,0,1,0,1.1726581217248149,-0.6156395895713795,-0.599344125773982,-0.6366659185524346,-0.6099752207796325,1.4989279885387614,1.3830456830913123,1.4440373801938293,1.3549119711390938,-0.6032033334214182,-0.37489269285542065,-1.3106897117416865,-0.9663885860344501,-0.33087694063583206
558,0.0,1232.0,75,999.0,0,0,0,0,1,1.1726581217248149,-0.5778468902177618,-0.6001741488633786,-0.6093517403624709,-0.6659094145502636,-0.3139241954645315,-0.32448066695072486,-0.36824440848789974,-0.37738386219650655,-0.6193790285880418,-0.634452838324122,1.2481636993086116,-1.92107738949162,-0.33087694063583206
559,0.0,334.0,676,13.0,0,0,0,1,0,-0.3414700942004219,-0.61902062828295,-0.7955498956275081,-0.8756575181598905,-0.4238931284012002,0.2620197024887942,-0.10053347285996406,1.993859907826965,2.4195512061701314,-0.29259188903591704,-0.23509506306630756,-1.2094535209646966,-0.6855977614882237,-0.33087694063583206
560,0.0,409.0,193,68.0,0,0,0,1,0,1.1726581217248149,-0.2323411687207189,-0.16550148979696788,-0.3867480050161758,-0.21700821740034193,-0.31395472877592817,-0.3245105519604522,-0.29413020110722016,-0.3414583293134644,-0.21232174218081798,-0.16299255317752376,0.5687011673452557,0.21293287705970088,-0.33087694063583206
561,1.0,815.0,2628,56.0,0,0,1,0,0,1.1726581217248149,-0.3437607235337066,-0.23818604425797635,-0.3608682853645962,-0.3460917518362964,-0.313889300559398,-0.27297416691806875,-0.2571905613276843,-0.37734914356465643,-0.35784663707152947,-0.2841366912921711,-1.0989011163125235,-0.7979140913067142,-0.33087694063583206
562,0.0,983.0,238,23.0,0,0,0,1,0,-0.3414700942004219,-0.4039503887056721,-0.46689796811504714,-0.4513999566529329,-0.5304557075839772,-0.25451406895837975,-0.2663319720557253,-0.36817860709672506,-0.377316595144062,-0.4428492224200007,-0.5026145025792175,-0.8206568619070541,0.6621981963336632,-0.33087694063583206
563,1.0,1275.0,985,14.0,0,0,1,0,0,-0.3414700942004219,-0.7483920234516411,-0.10426403952507064,-0.47314319210089095,-0.26887568469062434,0.095678550228253,0.5364037640453717,-0.3110741218379075,-0.0837265072349212,-0.3905964039134206,-0.12490960186397816,0.24077043893880976,-1.0787049158529407,0.7125618737115219
564,1.0,1096.0,617,7.0,0,0,0,1,0,1.1726581217248149,-0.5223970057546369,-0.3483128714994989,-0.8910567541970075,-0.6505815375635953,0.44194209923183925,0.3951272536527256,0.42298718975710725,-0.24653987581498,-0.38197873949850664,-0.5512518868759642,0.18238883198766218,0.7183563612429085,1.756000688058876
565,1.0,996.0,1307,49.0,0,0,0,1,0,-0.3414700942004219,0.5853342939635977,0.9567754272950119,0.33080686781647767,0.9189221248491356,-0.31392201452333834,-0.145971675923475,-0.2588417075964084,-0.3465116919620623,0.861772247455903,0.9446279479317287,0.9413497223525806,-0.011699782577280254,-0.33087694063583206
566,1.0,146.0,129,3.0,0,0,1,0,0,-0.3414700942004219,1.801083757378644,1.7710328142572291,0.16269365321095736,2.265659278225833,1.3553715350429074,0.7073069125343803,1.6372841963519291,1.122245440656153,2.1206482413250143,1.9439002458780934,2.2946850579541826,-0.12401611239577083,-0.33087694063583206
567,0.0,334.0,1866,56.0,0,0,1,0,0,1.1726581217248149,-0.2279675420123303,-0.28149123805371046,-0.2387964818809063,-0.2225858724201792,-0.3139089289031232,-0.3208472035599018,-0.36822955000436386,-0.37736867275486385,-0.28270167200067203,-0.3354240451205464,-0.11448785016817335,0.6060400314244179,1.756000688058876
568,0.0,61.0,1313,256.0,0,0,0,1,0,-0.3414700942004219,3.5656741236358505,3.574381691491618,3.7382293690189816,3.7418077303076283,-0.3139612716610812,-0.3245169559231244,-0.3682804936311926,-0.37742075110087486,3.642448068257619,3.666306271959639,2.3307077516048906,2.3469431436110217,-0.33087694063583206
569,-1.0,724.0,60,336.0,0,0,0,1,0,1.1726581217248149,-0.3143218538623935,-0.16300042272575282,-0.012151824267896408,-0.21669726326359104,-0.3139394620887976,-0.3244956094248237,-0.14771099428352302,-0.3773990517006895,-0.25585531871979794,-0.1828087469090693,-0.3890056190235694,2.3469431436110217,-0.33087694063583206
570,0.0,409.0,331,33.0,0,0,0,1,0,-0.3414700942004219,-0.8011984793810438,-0.6228181823600193,-0.5221256673806816,-0.6271476987930648,-0.31393728113862757,-0.24904660862013636,-0.34257339571825174,-0.3632889540050346,-0.6921713885500558,-0.5584966395842289,-0.7622752549559065,-1.2471794105806766,-0.33087694063583206
571,1.0,904.0,2806,999.0,0,0,0,0,1,-0.3414700942004219,0.7201167179259084,0.7102123557243167,0.7591785335041847,0.7192242499014637,-0.313889300559398,-0.32444651295524757,-0.3682104463297198,-0.37734914356465643,0.7175778662724209,0.7165096308972282,-0.6138369138779888,-1.2471794105806766,-0.33087694063583206
572,0.0,1232.0,837,21.0,0,0,0,1,0,-0.3414700942004219,0.4586239860929301,-0.615214044304735,-0.6080971751106284,-0.3047355800697515,-0.3116414522336175,-0.32438034050373626,-0.3681446455578342,-0.3772818771452951,0.35140565648790817,-0.6485417625231731,-0.343045630572666,-0.9663885860344501,-0.33087694063583206
573,1.0,409.0,1349,268.0,0,1,0,0,0,1.1726581217248149,-0.5776249217394889,-0.59601741936984,-0.5930204550151015,-0.6592516979099639,-0.3139460049470134,-0.32450201336113066,-0.36826563499907783,-0.3774055615073439,-0.6163350760973824,-0.6287712346268124,0.9506659362277637,1.8415196594278143,-0.33087694063583206
574,0.0,575.0,90,30.0,0,0,0,1,0,-0.3414700942004219,-0.10021599291231661,-0.1154859031809577,-0.19791015509280482,-0.21870114333371451,-0.3138238734974528,-0.1896919773752909,-0.3681467681446514,-0.37728404701064594,-0.125619567323491,-0.2284754531808267,-0.8740698214581041,1.3360961752446066,-0.33087694063583206
575,0.0,1232.0,149,25.0,0,0,0,1,0,1.1726581217248149,-0.3710172252388735,-0.5471013077503638,-0.24427249490076391,-0.5068880421800085,1.7266942933222285,-0.32444437834120526,1.4998748155682966,-0.3773469736610173,-0.27662229022847534,-0.57986104303431,0.04699319033500079,0.04445838233196503,-0.33087694063583206
576,1.0,745.0,1093,40.0,0,0,0,1,0,1.1726581217248149,-0.8754451448933029,0.3217421669589651,-0.8364731115669913,-0.49281652694349176,-0.3138369588174795,0.9685156172402605,0.98200039328543,-0.3772970662295523,-0.24069108200798403,-0.3282026617231198,-0.6250163705282086,-0.34864877203275196,0.7125618737115219
577,0.0,334.0,124,0.0,0,0,0,1,0,-0.3414700942004219,-0.8278711867111914,-0.5938119661404592,-0.639189425718805,-0.6449841411237112,2.746606383139521,-0.2789623439578815,-0.368180729703516,-0.3773187650298316,-0.5642075010866925,-0.6279947646560324,1.8183159884698188,-0.46096510185124256,-0.33087694063583206
578,0.0,146.0,1718,24.0,0,0,0,1,0,-0.3414700942004219,1.0005220699313098,0.8098770664992335,0.4526711249454022,0.9485235073992406,0.17291542227542542,0.13948260733306608,-0.2167335492114516,-0.1306602018938801,1.022680721140881,0.9338268565728519,-0.8902179255084215,-0.741755926397469,-0.33087694063583206
579,0.0,1020.0,580,35.0,0,0,1,0,0,-1.8556873687035156,-0.09578557618246224,-0.21665108715959835,-0.5700473219762642,-0.275541333251566,-0.3139241954645315,-0.3242501337190393,-0.36824440848789974,-0.31392013835063226,-0.22664501405541626,-0.3294733800398549,0.6606211442470625,-1.134863080762186,-0.33087694063583206
580,1.0,1150.0,873,24.0,0,0,0,0,1,-1.8556873687035156,-0.3621322420683646,-0.38378406950325666,-0.3905328702005024,-0.4399392652769253,-0.29839139556488337,-0.2941253952229637,-0.368257144379625,-0.37739688176769365,-0.39565663749640706,-0.4117444781412258,-0.9597789891097888,-2.538817203493318,-0.33087694063583206
